date,number_of_strikes,center_point_geom
2019-12-02,9,POINT(-73.7 34.6)
2019-12-02,9,POINT(-76.5 29)
2019-12-02,9,POINT(-73.1 31.9)
2019-12-02,9,POINT(-74.8 31.4)
2019-12-02,10,POINT(-72.7 34.9)
2019-12-02,10,POINT(-76.6 31.8)
2019-12-02,10,POINT(-74.2 31.5)
2019-12-02,10,POINT(-70.9 36.8)
2019-12-02,10,POINT(-73.9 30.5)
2019-12-02,10,POINT(-74.9 30.2)
2019-12-02,10,POINT(-73.9 33.1)
2019-12-02,10,POINT(-76.5 31.8)
2019-12-02,10,POINT(-75 30.2)
2019-12-02,10,POINT(-72 30.8)
2019-12-02,10,POINT(-71.6 36.9)
2019-12-02,10,POINT(-77 31.6)
2019-12-02,10,POINT(-69.3 32.5)
2019-12-02,10,POINT(-72 32.7)
2019-12-02,10,POINT(-71.8 33.1)
2019-12-02,10,POINT(-72.4 31.6)
2019-12-02,10,POINT(-74.6 32)
2019-12-02,10,POINT(-76.5 31.7)
2019-12-02,10,POINT(-75.8 32.5)
2019-12-02,10,POINT(-77.4 31.6)
2019-12-02,10,POINT(-72.8 31.5)
2019-12-02,10,POINT(-72.5 32.6)
2019-12-02,10,POINT(-71.2 36.8)
2019-12-02,10,POINT(-72.2 36.5)
2019-12-02,10,POINT(-72 31.8)
2019-12-02,10,POINT(-72.7 36.3)
2019-12-02,10,POINT(-72 32.8)
2019-12-02,10,POINT(-73.2 31.3)
2019-12-02,10,POINT(-72.1 33)
2019-12-02,10,POINT(-72.1 31.6)
2019-12-02,10,POINT(-72.4 32.1)
2019-12-02,10,POINT(-71.7 33.2)
2019-12-02,10,POINT(-72.5 36.4)
2019-12-02,10,POINT(-73.1 36.2)
2019-12-02,10,POINT(-75.4 29.2)
2019-12-02,10,POINT(-70.1 33.8)
2019-12-02,10,POINT(-74.7 33.2)
2019-12-02,10,POINT(-70.6 32.4)
2019-12-02,10,POINT(-74.8 32.8)
2019-12-02,10,POINT(-73.2 32.3)
2019-12-02,10,POINT(-72.4 31.7)
2019-12-02,10,POINT(-74.2 33.2)
2019-12-02,10,POINT(-70.7 36.9)
2019-12-02,10,POINT(-74.2 30.9)
2019-12-02,10,POINT(-74.7 30.2)
2019-12-02,10,POINT(-75.1 30.2)
2019-12-02,10,POINT(-72.5 32.7)
2019-12-02,10,POINT(-72.6 31.6)
2019-12-02,10,POINT(-72.3 35)
2019-12-02,10,POINT(-74.1 32.4)
2019-12-02,11,POINT(-71.5 35.2)
2019-12-02,11,POINT(-74.7 32.9)
2019-12-02,11,POINT(-74 30.5)
2019-12-02,11,POINT(-74.8 30.2)
2019-12-02,11,POINT(-73.6 34.6)
2019-12-02,11,POINT(-76.4 31.8)
2019-12-02,11,POINT(-75.3 30.2)
2019-12-02,11,POINT(-74.2 33)
2019-12-02,11,POINT(-71.9 35.3)
2019-12-02,11,POINT(-72 33)
2019-12-02,11,POINT(-72.9 32)
2019-12-02,11,POINT(-73 31.4)
2019-12-02,11,POINT(-73.9 31.8)
2019-12-02,11,POINT(-72.1 32.2)
2019-12-02,11,POINT(-75 32)
2019-12-02,11,POINT(-76.1 32)
2019-12-02,11,POINT(-63.2 38.7)
2019-12-02,11,POINT(-71.1 33.3)
2019-12-02,11,POINT(-71.9 31.7)
2019-12-02,11,POINT(-72.2 33)
2019-12-02,11,POINT(-72.5 30.9)
2019-12-02,11,POINT(-72.6 30.9)
2019-12-02,11,POINT(-71.3 31.6)
2019-12-02,11,POINT(-74 33.1)
2019-12-02,11,POINT(-63.4 38.5)
2019-12-02,12,POINT(-72.2 31.5)
2019-12-02,12,POINT(-75.7 31.8)
2019-12-02,12,POINT(-74.1 30.8)
2019-12-02,12,POINT(-75.9 31.8)
2019-12-02,12,POINT(-70.9 32.4)
2019-12-02,12,POINT(-74.1 32.5)
2019-12-02,12,POINT(-72.8 34.9)
2019-12-02,12,POINT(-71.8 36.8)
2019-12-02,12,POINT(-71.6 33.2)
2019-12-02,12,POINT(-71 35.7)
2019-12-02,12,POINT(-72 35.2)
2019-12-02,12,POINT(-73.3 31.8)
2019-12-02,12,POINT(-72.7 32.5)
2019-12-02,12,POINT(-71.4 36.9)
2019-12-02,12,POINT(-77 31.7)
2019-12-02,12,POINT(-74.3 30.4)
2019-12-02,12,POINT(-74.6 30.3)
2019-12-02,12,POINT(-77.1 31.7)
2019-12-02,12,POINT(-71.3 36.9)
2019-12-02,12,POINT(-74.1 33.1)
2019-12-02,12,POINT(-73.9 32.3)
2019-12-02,12,POINT(-71.4 35.2)
2019-12-02,12,POINT(-73.8 32.6)
2019-12-02,12,POINT(-74.8 32.9)
2019-12-02,12,POINT(-74.5 31.2)
2019-12-02,12,POINT(-74.9 32)
2019-12-02,12,POINT(-73.4 34.6)
2019-12-02,12,POINT(-72.9 31.4)
2019-12-02,12,POINT(-75.2 31.9)
2019-12-02,12,POINT(-73.3 31.3)
2019-12-02,12,POINT(-74.1 31)
2019-12-02,12,POINT(-72 33.7)
2019-12-02,12,POINT(-73.1 32.6)
2019-12-02,12,POINT(-73 34.8)
2019-12-02,12,POINT(-72.3 32.6)
2019-12-02,12,POINT(-71.2 33.2)
2019-12-02,13,POINT(-71.5 36.9)
2019-12-02,13,POINT(-72 32.9)
2019-12-02,13,POINT(-74 34.5)
2019-12-02,13,POINT(-72.5 32)
2019-12-02,13,POINT(-74.1 30.9)
2019-12-02,13,POINT(-73.9 31.1)
2019-12-02,13,POINT(-72.5 35)
2019-12-02,13,POINT(-72.2 31.8)
2019-12-02,13,POINT(-71.6 33.1)
2019-12-02,13,POINT(-72.9 31.5)
2019-12-02,13,POINT(-73.3 32)
2019-12-02,13,POINT(-68.8 33.5)
2019-12-02,13,POINT(-67.8 38)
2019-12-02,13,POINT(-74.7 30.3)
2019-12-02,13,POINT(-73.2 34.7)
2019-12-02,13,POINT(-75.3 31.9)
2019-12-02,13,POINT(-75.7 32.6)
2019-12-02,13,POINT(-71.8 33)
2019-12-02,13,POINT(-73 31.5)
2019-12-02,13,POINT(-71.5 36.7)
2019-12-02,13,POINT(-75.6 31.8)
2019-12-02,13,POINT(-76 32.7)
2019-12-02,13,POINT(-75.2 32.2)
2019-12-02,13,POINT(-73.6 34.7)
2019-12-02,14,POINT(-74.7 29.3)
2019-12-02,14,POINT(-72.8 31.9)
2019-12-02,14,POINT(-72.6 36.3)
2019-12-02,14,POINT(-72.6 32.5)
2019-12-02,14,POINT(-72.7 31.9)
2019-12-02,14,POINT(-71 35.6)
2019-12-02,14,POINT(-73.2 31.8)
2019-12-02,14,POINT(-73.4 34.7)
2019-12-02,14,POINT(-73.5 34.7)
2019-12-02,14,POINT(-72.3 31.5)
2019-12-02,14,POINT(-72.6 35)
2019-12-02,14,POINT(-70.5 31.6)
2019-12-02,14,POINT(-72.3 32.1)
2019-12-02,14,POINT(-73.2 32.7)
2019-12-02,14,POINT(-71.1 35.6)
2019-12-02,14,POINT(-77.3 31.6)
2019-12-02,14,POINT(-71 32.2)
2019-12-02,14,POINT(-71.6 36.8)
2019-12-02,14,POINT(-76.1 31.8)
2019-12-02,15,POINT(-71.8 36.7)
2019-12-02,15,POINT(-63.5 38.5)
2019-12-02,15,POINT(-72.6 32.7)
2019-12-02,15,POINT(-63.3 38.6)
2019-12-02,15,POINT(-72.4 32.8)
2019-12-02,15,POINT(-72.2 32.9)
2019-12-02,15,POINT(-73.9 31)
2019-12-02,15,POINT(-72.9 34.8)
2019-12-02,16,POINT(-76 31.8)
2019-12-02,16,POINT(-76.4 31.7)
2019-12-02,16,POINT(-74.8 30.3)
2019-12-02,16,POINT(-71.6 36.7)
2019-12-02,16,POINT(-71.8 36.6)
2019-12-02,16,POINT(-73.7 34.5)
2019-12-02,16,POINT(-73.7 31.1)
2019-12-02,16,POINT(-73.2 33.7)
2019-12-02,16,POINT(-71.1 32.1)
2019-12-02,16,POINT(-73.7 29.3)
2019-12-02,17,POINT(-71.9 30.8)
2019-12-02,17,POINT(-72.6 32)
2019-12-02,17,POINT(-76.8 31.7)
2019-12-02,17,POINT(-75.4 31.8)
2019-12-02,17,POINT(-75.5 31.8)
2019-12-02,17,POINT(-71.7 33.1)
2019-12-02,17,POINT(-70.8 35.7)
2019-12-02,17,POINT(-73.8 31.1)
2019-12-02,17,POINT(-72.4 32.9)
2019-12-02,18,POINT(-73.5 31.7)
2019-12-02,18,POINT(-76.9 31.7)
2019-12-02,18,POINT(-72.7 31.6)
2019-12-02,18,POINT(-71.5 36.8)
2019-12-02,19,POINT(-72.7 32)
2019-12-02,19,POINT(-70.9 35.7)
2019-12-02,19,POINT(-72.7 32.7)
2019-12-02,20,POINT(-72.6 32.8)
2019-12-02,20,POINT(-72.4 32.6)
2019-12-02,20,POINT(-73 39.9)
2019-12-02,21,POINT(-72 36.6)
2019-12-02,21,POINT(-77.2 31.6)
2019-12-02,21,POINT(-71.7 36.7)
2019-12-02,23,POINT(-71.9 36.6)
2019-12-02,26,POINT(-72.3 32.9)
2019-12-02,26,POINT(-75.9 28.2)
2019-12-02,27,POINT(-77.1 31.6)
2019-12-02,29,POINT(-72.8 32.7)
2019-12-02,30,POINT(-76.2 31.8)
2019-12-02,37,POINT(-74.6 33.2)
2019-12-03,1,POINT(-63.3 40.6)
2019-12-03,1,POINT(-59.7 40.6)
2019-12-03,1,POINT(-60.6 38)
2019-12-03,1,POINT(-66.9 38.2)
2019-12-03,1,POINT(-74.5 34)
2019-12-03,1,POINT(-69.5 36.6)
2019-12-03,1,POINT(-58.3 40.2)
2019-12-03,1,POINT(-62 37.9)
2019-12-03,1,POINT(-58.4 37.8)
2019-12-03,1,POINT(-62.2 38.7)
2019-12-03,1,POINT(-62.9 38.6)
2019-12-03,1,POINT(-62.9 42.8)
2019-12-03,1,POINT(-73 34.5)
2019-12-03,1,POINT(-54.1 41.7)
2019-12-03,1,POINT(-61.3 37.5)
2019-12-03,1,POINT(-64.1 41.1)
2019-12-03,1,POINT(-61 37.4)
2019-12-03,1,POINT(-63 39.4)
2019-12-03,1,POINT(-55.9 40.8)
2019-12-03,1,POINT(-67.6 40.9)
2019-12-03,1,POINT(-66.6 40.9)
2019-12-03,1,POINT(-64.9 39.3)
2019-12-03,1,POINT(-57.6 40.7)
2019-12-03,1,POINT(-60.2 40.6)
2019-12-03,1,POINT(-69.5 36.9)
2019-12-03,1,POINT(-60.5 38.1)
2019-12-03,1,POINT(-57.3 38.9)
2019-12-03,1,POINT(-67 39.1)
2019-12-03,1,POINT(-59 40.3)
2019-12-03,1,POINT(-70.2 35.6)
2019-12-03,1,POINT(-56.3 39.9)
2019-12-03,1,POINT(-70.3 35.2)
2019-12-03,1,POINT(-65.4 38.6)
2019-12-03,1,POINT(-64.2 39.8)
2019-12-03,1,POINT(-64.5 37.6)
2019-12-03,1,POINT(-56.6 41.8)
2019-12-03,1,POINT(-61.4 41.4)
2019-12-03,1,POINT(-68.4 39.4)
2019-12-03,1,POINT(-63.4 38.3)
2019-12-03,1,POINT(-59.9 39.2)
2019-12-03,1,POINT(-56.1 40.6)
2019-12-03,1,POINT(-58.1 40.7)
2019-12-03,1,POINT(-59.7 38.2)
2019-12-03,1,POINT(-63.4 38)
2019-12-03,1,POINT(-61.5 37.1)
2019-12-03,1,POINT(-73.1 35.9)
2019-12-03,1,POINT(-73.4 35.6)
2019-12-03,1,POINT(-74.2 35.7)
2019-12-03,1,POINT(-59.4 38.6)
2019-12-03,1,POINT(-62.1 37.7)
2019-12-03,1,POINT(-62.3 38.6)
2019-12-03,1,POINT(-66.1 39.8)
2019-12-03,1,POINT(-60 37.7)
2019-12-03,1,POINT(-67.8 38.5)
2019-12-03,1,POINT(-65.6 38.5)
2019-12-03,1,POINT(-55.2 41.2)
2019-12-03,1,POINT(-57.3 41.4)
2019-12-03,1,POINT(-64.1 37.4)
2019-12-03,1,POINT(-63.3 39.3)
2019-12-03,1,POINT(-53.9 39.3)
2019-12-03,1,POINT(-65.4 38.3)
2019-12-03,1,POINT(-61.6 37.2)
2019-12-03,1,POINT(-67.9 40.6)
2019-12-03,1,POINT(-58.5 40.6)
2019-12-03,1,POINT(-59.5 39.1)
2019-12-03,1,POINT(-58.5 37.1)
2019-12-03,1,POINT(-61 38)
2019-12-03,1,POINT(-69.8 36.9)
2019-12-03,1,POINT(-61.1 38.1)
2019-12-03,1,POINT(-64.4 38.1)
2019-12-03,1,POINT(-73.3 35.6)
2019-12-03,1,POINT(-69.2 35.6)
2019-12-03,1,POINT(-59.7 38.7)
2019-12-03,1,POINT(-70 35.5)
2019-12-03,1,POINT(-70.6 35.2)
2019-12-03,1,POINT(-68 35.2)
2019-12-03,1,POINT(-62.3 37.7)
2019-12-03,1,POINT(-56 39.8)
2019-12-03,1,POINT(-54 41.9)
2019-12-03,1,POINT(-71.9 34.5)
2019-12-03,1,POINT(-62.3 38.5)
2019-12-03,1,POINT(-55 41.6)
2019-12-03,1,POINT(-59.9 40)
2019-12-03,1,POINT(-61.2 41)
2019-12-03,1,POINT(-68.6 37.4)
2019-12-03,1,POINT(-63.1 39.3)
2019-12-03,1,POINT(-62.4 37.3)
2019-12-03,1,POINT(-62.8 38.3)
2019-12-03,1,POINT(-64.2 38.3)
2019-12-03,1,POINT(-60.7 39.2)
2019-12-03,1,POINT(-58.5 38.2)
2019-12-03,1,POINT(-57.3 38.2)
2019-12-03,1,POINT(-62.2 39.2)
2019-12-03,1,POINT(-58.8 40.4)
2019-12-03,1,POINT(-56.2 40.3)
2019-12-03,1,POINT(-122.6 30)
2019-12-03,1,POINT(-56.3 38.8)
2019-12-03,1,POINT(-73.3 35.8)
2019-12-03,1,POINT(-58.5 37.9)
2019-12-03,1,POINT(-60.8 38.7)
2019-12-03,1,POINT(-62.2 39.9)
2019-12-03,1,POINT(-58.7 37.7)
2019-12-03,1,POINT(-62.5 37.7)
2019-12-03,1,POINT(-58.8 39.7)
2019-12-03,1,POINT(-67.8 46.5)
2019-12-03,1,POINT(-61.4 39.6)
2019-12-03,1,POINT(-127.1 34.4)
2019-12-03,1,POINT(-59.2 38.4)
2019-12-03,1,POINT(-68.1 39.5)
2019-12-03,1,POINT(-55.4 41.2)
2019-12-03,1,POINT(-52.7 41.4)
2019-12-03,1,POINT(-67.1 43)
2019-12-03,1,POINT(-68.4 37.5)
2019-12-03,1,POINT(-57.4 40.9)
2019-12-03,1,POINT(-66.2 41)
2019-12-03,1,POINT(-67.1 37.4)
2019-12-03,1,POINT(-65.5 37.4)
2019-12-03,1,POINT(-61.3 37.4)
2019-12-03,1,POINT(-59.3 37.3)
2019-12-03,1,POINT(-66.8 39.3)
2019-12-03,1,POINT(-64.5 39.3)
2019-12-03,1,POINT(-54.3 40.6)
2019-12-03,1,POINT(-61.5 39)
2019-12-03,1,POINT(-58.1 37.2)
2019-12-03,1,POINT(-68.7 38.3)
2019-12-03,1,POINT(-62 37.2)
2019-12-03,1,POINT(-61 37.2)
2019-12-03,1,POINT(-60 38)
2019-12-03,1,POINT(-68.7 35.9)
2019-12-03,1,POINT(-71.1 36.2)
2019-12-03,1,POINT(-68.9 36.4)
2019-12-03,1,POINT(-68.1 36.4)
2019-12-03,1,POINT(-59.3 38.8)
2019-12-03,1,POINT(-58.7 38.8)
2019-12-03,1,POINT(-68.1 38.9)
2019-12-03,1,POINT(-70.7 35.5)
2019-12-03,1,POINT(-73 35.6)
2019-12-03,1,POINT(-61.6 37.8)
2019-12-03,1,POINT(-63.2 38.7)
2019-12-03,1,POINT(-67.7 39.9)
2019-12-03,1,POINT(-59.3 39.8)
2019-12-03,1,POINT(-72.8 34.8)
2019-12-03,1,POINT(-63 37.7)
2019-12-03,1,POINT(-54.3 41.9)
2019-12-03,1,POINT(-73.8 34.5)
2019-12-03,1,POINT(-64.7 37.6)
2019-12-03,1,POINT(-59.2 41.7)
2019-12-03,1,POINT(-67.8 41.4)
2019-12-03,1,POINT(-61.5 41.4)
2019-12-03,1,POINT(-66.7 38.4)
2019-12-03,1,POINT(-54.4 40.9)
2019-12-03,1,POINT(-55.7 40.6)
2019-12-03,1,POINT(-67 38.3)
2019-12-03,1,POINT(-70 36.2)
2019-12-03,1,POINT(-67.7 38.9)
2019-12-03,1,POINT(-64.7 38.9)
2019-12-03,1,POINT(-58.6 40.2)
2019-12-03,1,POINT(-69 38.1)
2019-12-03,1,POINT(-72.2 35.4)
2019-12-03,1,POINT(-70.5 35.1)
2019-12-03,1,POINT(-66.8 37.8)
2019-12-03,1,POINT(-59.6 39.7)
2019-12-03,1,POINT(-56.6 39.7)
2019-12-03,1,POINT(-60.6 37.6)
2019-12-03,1,POINT(-64 37.7)
2019-12-03,1,POINT(-59.2 39.6)
2019-12-03,1,POINT(-67.5 42.2)
2019-12-03,1,POINT(-63.7 42.2)
2019-12-03,1,POINT(-72.2 34.4)
2019-12-03,1,POINT(-61.8 38.5)
2019-12-03,1,POINT(-71.3 28.2)
2019-12-03,1,POINT(-55 41)
2019-12-03,1,POINT(-60.9 38.3)
2019-12-03,1,POINT(-61.7 39.3)
2019-12-03,1,POINT(-62.1 37.2)
2019-12-03,1,POINT(-58 40.6)
2019-12-03,1,POINT(-66.8 40.4)
2019-12-03,1,POINT(-71.4 36.1)
2019-12-03,1,POINT(-56 40.2)
2019-12-03,1,POINT(-57.1 38.6)
2019-12-03,1,POINT(-61.8 39.8)
2019-12-03,1,POINT(-67.3 43.1)
2019-12-03,1,POINT(-56.9 43.2)
2019-12-03,1,POINT(-59 37.7)
2019-12-03,1,POINT(-66 38.6)
2019-12-03,1,POINT(-63.3 42.4)
2019-12-03,1,POINT(-67.2 39.6)
2019-12-03,1,POINT(-60.4 39.5)
2019-12-03,1,POINT(-57.1 41)
2019-12-03,1,POINT(-62 37.5)
2019-12-03,1,POINT(-68.3 37.4)
2019-12-03,1,POINT(-61.1 37.4)
2019-12-03,1,POINT(-61 37.3)
2019-12-03,1,POINT(-55.5 40.5)
2019-12-03,1,POINT(-60 38.2)
2019-12-03,1,POINT(-61.9 39.1)
2019-12-03,1,POINT(-67 38)
2019-12-03,1,POINT(-59.6 38.1)
2019-12-03,1,POINT(-59.4 39.9)
2019-12-03,1,POINT(-67.7 40.1)
2019-12-03,1,POINT(-64.1 38.6)
2019-12-03,1,POINT(-63.5 38.6)
2019-12-03,1,POINT(-55.7 39.7)
2019-12-03,1,POINT(-61.5 37.6)
2019-12-03,1,POINT(-60 38.6)
2019-12-03,1,POINT(-67.5 42.3)
2019-12-03,1,POINT(-73.9 34.4)
2019-12-03,1,POINT(-59.3 39.5)
2019-12-03,1,POINT(-56.6 39.5)
2019-12-03,1,POINT(-58.3 38.4)
2019-12-03,1,POINT(-57.5 38.4)
2019-12-03,1,POINT(-70 38.5)
2019-12-03,1,POINT(-57.2 41)
2019-12-03,1,POINT(-67.2 43)
2019-12-03,1,POINT(-60.2 37.4)
2019-12-03,1,POINT(-68.1 38.4)
2019-12-03,1,POINT(-59.5 37.3)
2019-12-03,1,POINT(-54.2 40.5)
2019-12-03,1,POINT(-69.1 38.2)
2019-12-03,1,POINT(-64.1 38.2)
2019-12-03,1,POINT(-62.7 39.1)
2019-12-03,1,POINT(-59 40.4)
2019-12-03,1,POINT(-62.1 38.1)
2019-12-03,1,POINT(-54.2 40.3)
2019-12-03,1,POINT(-62 38.1)
2019-12-03,1,POINT(-59.6 38.8)
2019-12-03,1,POINT(-71.8 35.6)
2019-12-03,1,POINT(-63.9 38.8)
2019-12-03,1,POINT(-58.8 38.7)
2019-12-03,1,POINT(-72.5 35.3)
2019-12-03,1,POINT(-63.6 38.7)
2019-12-03,1,POINT(-63.5 38.7)
2019-12-03,1,POINT(-60.3 39.8)
2019-12-03,1,POINT(-58.3 39.8)
2019-12-03,1,POINT(-63 37.8)
2019-12-03,1,POINT(-67.8 41.9)
2019-12-03,1,POINT(-56.7 41.8)
2019-12-03,1,POINT(-62.6 37.5)
2019-12-03,1,POINT(-57.3 38.4)
2019-12-03,1,POINT(-61.3 40.7)
2019-12-03,1,POINT(-60.1 40.7)
2019-12-03,1,POINT(-67.1 40.5)
2019-12-03,1,POINT(-65.4 38.2)
2019-12-03,1,POINT(-56 40.4)
2019-12-03,1,POINT(-69.1 40.4)
2019-12-03,1,POINT(-64.4 37.1)
2019-12-03,1,POINT(-70.6 35)
2019-12-03,1,POINT(-71.3 36)
2019-12-03,1,POINT(-56.6 38.8)
2019-12-03,1,POINT(-71.2 35.4)
2019-12-03,1,POINT(-60.4 37.8)
2019-12-03,1,POINT(-69.4 35.2)
2019-12-03,1,POINT(-67.4 35.1)
2019-12-03,1,POINT(-65.5 37.7)
2019-12-03,1,POINT(-72 34.7)
2019-12-03,1,POINT(-60.6 38.5)
2019-12-03,1,POINT(-59.5 38.5)
2019-12-03,1,POINT(-127.1 34.5)
2019-12-03,1,POINT(-61 39.6)
2019-12-03,1,POINT(-68.1 39.6)
2019-12-03,1,POINT(-57.3 41.3)
2019-12-03,1,POINT(-61.5 39.4)
2019-12-03,1,POINT(-57.6 41.1)
2019-12-03,1,POINT(-63.6 37.3)
2019-12-03,1,POINT(-59.4 37.3)
2019-12-03,1,POINT(-59.3 38.2)
2019-12-03,1,POINT(-56.6 40.5)
2019-12-03,1,POINT(-58.7 40.5)
2019-12-03,1,POINT(-62.3 38)
2019-12-03,1,POINT(-67.5 38.2)
2019-12-03,1,POINT(-69.3 37)
2019-12-03,1,POINT(-61.9 38.1)
2019-12-03,1,POINT(-70.5 36.4)
2019-12-03,1,POINT(-62.8 38.9)
2019-12-03,1,POINT(-63.3 40.2)
2019-12-03,1,POINT(-72.3 35.7)
2019-12-03,1,POINT(-61.2 37.8)
2019-12-03,1,POINT(-60.9 37.8)
2019-12-03,1,POINT(-61.5 38.7)
2019-12-03,1,POINT(-57 39.9)
2019-12-03,1,POINT(-60.5 39.7)
2019-12-03,1,POINT(-52 42.5)
2019-12-03,1,POINT(-70 34.8)
2019-12-03,1,POINT(-55.1 41.6)
2019-12-03,1,POINT(-63.4 39.5)
2019-12-03,1,POINT(-71.4 28.1)
2019-12-03,1,POINT(-55.4 41)
2019-12-03,1,POINT(-62.7 43)
2019-12-03,1,POINT(-59.6 37.4)
2019-12-03,1,POINT(-68 37.5)
2019-12-03,1,POINT(-66.9 37.5)
2019-12-03,1,POINT(-59.8 39.2)
2019-12-03,1,POINT(-61.8 38.2)
2019-12-03,1,POINT(-56.2 40.5)
2019-12-03,1,POINT(-65.6 38.1)
2019-12-03,1,POINT(-59.1 37.9)
2019-12-03,1,POINT(-59.7 40.1)
2019-12-03,1,POINT(-72.1 35.4)
2019-12-03,1,POINT(-63.3 39.9)
2019-12-03,1,POINT(-56.4 37.7)
2019-12-03,1,POINT(-68.6 37.8)
2019-12-03,1,POINT(-65.4 37.8)
2019-12-03,1,POINT(-56.3 41.9)
2019-12-03,1,POINT(-65.2 37.6)
2019-12-03,1,POINT(-58.8 39.5)
2019-12-03,1,POINT(-72.4 33.5)
2019-12-03,1,POINT(-65.3 37.4)
2019-12-03,1,POINT(-60.1 40.8)
2019-12-03,1,POINT(-59.8 39)
2019-12-03,1,POINT(-67.7 39.3)
2019-12-03,1,POINT(-62.6 39)
2019-12-03,1,POINT(-68.2 38.3)
2019-12-03,1,POINT(-66.8 38.2)
2019-12-03,1,POINT(-63.9 38.2)
2019-12-03,1,POINT(-65.7 38)
2019-12-03,1,POINT(-62.5 38.1)
2019-12-03,1,POINT(-55.9 40.3)
2019-12-03,1,POINT(-62.2 38.8)
2019-12-03,1,POINT(-66.5 38.8)
2019-12-03,1,POINT(-58.6 40.1)
2019-12-03,1,POINT(-59.1 39.9)
2019-12-03,1,POINT(-67.3 40.1)
2019-12-03,1,POINT(-66.8 37.9)
2019-12-03,1,POINT(-57.8 37.8)
2019-12-03,1,POINT(-57.7 38.6)
2019-12-03,1,POINT(-61.6 37.7)
2019-12-03,1,POINT(-59.6 39.6)
2019-12-03,1,POINT(-72.3 34.4)
2019-12-03,1,POINT(-52.6 41.5)
2019-12-03,1,POINT(-56.2 41.8)
2019-12-03,1,POINT(-63.2 37.5)
2019-12-03,1,POINT(-62.5 37.5)
2019-12-03,1,POINT(-65.8 38.4)
2019-12-03,1,POINT(-67.4 39.4)
2019-12-03,1,POINT(-57.7 40.9)
2019-12-03,1,POINT(-56.1 40)
2019-12-03,1,POINT(-59.4 38.3)
2019-12-03,1,POINT(-58 40.9)
2019-12-03,1,POINT(-63.1 38.3)
2019-12-03,1,POINT(-65 38.2)
2019-12-03,1,POINT(-66.8 39.1)
2019-12-03,1,POINT(-71.2 36.2)
2019-12-03,1,POINT(-59.2 40.2)
2019-12-03,1,POINT(-57.8 37.9)
2019-12-03,1,POINT(-59.8 38.7)
2019-12-03,1,POINT(-60.7 40.1)
2019-12-03,1,POINT(-63.8 43.7)
2019-12-03,1,POINT(-58.8 39.6)
2019-12-03,1,POINT(-58.7 42.1)
2019-12-03,1,POINT(-55.9 42.2)
2019-12-03,1,POINT(-72.9 34.4)
2019-12-03,1,POINT(-56.8 41.6)
2019-12-03,1,POINT(-123.7 33.1)
2019-12-03,1,POINT(-59.2 41.3)
2019-12-03,1,POINT(-71.3 28.1)
2019-12-03,1,POINT(-57.8 38.3)
2019-12-03,1,POINT(-60 39.4)
2019-12-03,1,POINT(-61.4 39.1)
2019-12-03,1,POINT(-62.2 38.1)
2019-12-03,1,POINT(-63 38.9)
2019-12-03,1,POINT(-59.2 37.9)
2019-12-03,1,POINT(-62.6 37.9)
2019-12-03,1,POINT(-59.9 38.7)
2019-12-03,1,POINT(-55.9 39.9)
2019-12-03,1,POINT(-59.9 38.6)
2019-12-03,1,POINT(-58.8 38.6)
2019-12-03,1,POINT(-64.5 37.7)
2019-12-03,1,POINT(-55.9 41.9)
2019-12-03,1,POINT(-60.1 38.4)
2019-12-03,1,POINT(-60.1 43)
2019-12-03,1,POINT(-61.9 38.3)
2019-12-03,1,POINT(-66.8 38.3)
2019-12-03,1,POINT(-58.1 40.4)
2019-12-03,1,POINT(-66.7 38.2)
2019-12-03,1,POINT(-65.3 38.2)
2019-12-03,1,POINT(-63.8 39.1)
2019-12-03,1,POINT(-59.8 40.2)
2019-12-03,1,POINT(-70.8 35.8)
2019-12-03,1,POINT(-59.3 38.7)
2019-12-03,1,POINT(-66.9 37.9)
2019-12-03,1,POINT(-59.4 37.8)
2019-12-03,1,POINT(-72.4 38.7)
2019-12-03,1,POINT(-60.6 39.8)
2019-12-03,1,POINT(-62.7 43.2)
2019-12-03,1,POINT(-72.1 34.8)
2019-12-03,1,POINT(-57.9 37.6)
2019-12-03,1,POINT(-56.5 39.6)
2019-12-03,1,POINT(-65.4 37.6)
2019-12-03,1,POINT(-68.4 38.5)
2019-12-03,1,POINT(-61.9 37.5)
2019-12-03,1,POINT(-58.7 38.4)
2019-12-03,1,POINT(-58.4 38.4)
2019-12-03,1,POINT(-54.9 41.1)
2019-12-03,1,POINT(-57.9 41.2)
2019-12-03,1,POINT(-58.3 40.8)
2019-12-03,1,POINT(-64 37.4)
2019-12-03,1,POINT(-62.7 38.2)
2019-12-03,1,POINT(-57.9 38.1)
2019-12-03,1,POINT(-122.9 36.1)
2019-12-03,1,POINT(-70.8 35.5)
2019-12-03,1,POINT(-66 38.8)
2019-12-03,1,POINT(-56.2 40.1)
2019-12-03,1,POINT(-60.7 39.9)
2019-12-03,1,POINT(-60 38.5)
2019-12-03,1,POINT(-59.5 41.8)
2019-12-03,1,POINT(-127.3 33.6)
2019-12-03,1,POINT(-61.6 37.5)
2019-12-03,1,POINT(-55.6 40)
2019-12-03,1,POINT(-61.8 40.9)
2019-12-03,1,POINT(-61.4 40.9)
2019-12-03,1,POINT(-57.9 37.3)
2019-12-03,1,POINT(-62.8 39)
2019-12-03,1,POINT(-60.8 39)
